# OpenSignals Text File Format. Version 1
# {"84:2E:14:0C:D8:EF": {"position": 0, "device": "biosignalsplux", "device name": "84:2E:14:0C:D8:EF", "device connection": "BTH84:2E:14:0C:D8:EF", "sampling rate": 100, "resolution": [16, 16], "firmware version": 779, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2026-4-1", "time": "16:26:59.60", "channels": [9, 10, 11], "sensor": ["fSpO2", "fSpO2", "%SpO2"], "label": ["CH9A", "CH9B", "%SpO2"], "column": ["nSeq", "DI", "CH9A", "CH9B", "%SpO2"], "special": [{"SpO2": [80, 40, 5, 4, 5, 5]}, {"SpO2": [80, 40, 5, 4, 5, 5]}, {"SpO2": [80, 40, 5, 4, 5, 5]}, {"SpO2": [80, 40, 5, 4, 5, 5]}, {"SpO2": [80, 40, 5, 4, 5, 5]}, {"SpO2": [80, 40, 5, 4, 5, 5]}, {"SpO2": [80, 40, 5, 4, 5, 5]}, {"SpO2": [80, 40, 5, 4, 5, 5]}, {"SpO2": [80, 40, 5, 4, 5, 5]}, {"SpO2": [80, 40, 5, 4, 5, 5]}], "digital IO": [0, 1], "virtual channels": "{'channels': [11], 'calculationChannels': [[9, 10]]}", "sleeve color": ["yellow", "yellow", "dark_blue"]}}
# EndOfHeader
0	0	60621	30052	0	
1	0	60609	30041	0	
2	0	60611	30045	0	
3	0	60605	30042	0	
4	0	60607	30041	0	
5	0	60597	30042	0	
6	0	60595	30041	0	
7	0	60600	30040	0	
8	0	60602	30039	0	
9	0	60600	30036	0	
10	0	60599	30029	0	
11	0	60596	30035	0	
12	0	60596	30033	0	
13	0	60598	30032	0	
14	0	60589	30032	0	
15	0	60589	30030	0	
16	0	60596	30031	0	
17	0	60592	30028	0	
18	0	60587	30030	0	
19	0	60585	30031	0	
20	0	60585	30032	0	
21	0	60581	30037	0	
22	0	60584	30031	0	
23	0	60593	30030	0	
24	0	60591	30035	0	
25	0	60590	30030	0	
26	0	60589	30031	0	
27	0	60586	30029	0	
28	0	60587	30032	0	
29	0	60594	30028	0	
30	0	60586	30032	0	
31	0	60585	30029	0	
32	0	60591	30034	0	
33	0	60595	30033	0	
34	0	60596	30029	0	
35	0	60585	30033	0	
36	0	60588	30035	0	
37	0	60590	30036	0	
38	0	60585	30036	0	
39	0	60585	30033	0	
40	0	60591	30029	0	
41	0	60585	30030	0	
42	0	60578	30023	0	
43	0	60579	30024	0	
44	0	60568	30020	0	
45	0	60563	30011	0	
46	0	60554	30006	0	
47	0	60555	30008	0	
48	0	60548	30005	0	
49	0	60549	30001	0	
50	0	60554	30000	0	
51	0	60552	29996	0	
52	0	60552	29999	0	
53	0	60551	29998	0	
54	0	60552	29992	0	
55	0	60552	29993	0	
56	0	60559	29993	0	
57	0	60550	29992	0	
58	0	60545	29992	0	
59	0	60551	29989	0	
60	0	60552	29987	0	
61	0	60548	29991	0	
62	0	60544	29989	0	
63	0	60542	29985	0	
64	0	60544	29987	0	
65	0	60550	29990	0	
66	0	60548	29984	0	
67	0	60545	29987	0	
68	0	60547	29985	0	
69	0	60555	29983	0	
70	0	60547	29980	0	
71	0	60544	29983	0	
72	0	60559	29984	0	
73	0	60556	29985	0	
74	0	60548	29985	0	
75	0	60557	29988	0	
76	0	60551	29983	0	
77	0	60555	29983	0	
78	0	60555	29981	0	
79	0	60551	29980	0	
80	0	60555	29984	0	
81	0	60551	29982	0	
82	0	60550	29989	0	
83	0	60554	29984	0	
84	0	60552	29983	0	
85	0	60552	29986	0	
86	0	60561	29987	0	
87	0	60565	29987	0	
88	0	60564	29986	0	
89	0	60552	29991	0	
90	0	60559	29991	0	
91	0	60558	29989	0	
92	0	60558	29990	0	
93	0	60565	29996	0	
94	0	60554	29988	0	
95	0	60562	29988	0	
96	0	60559	29992	0	
97	0	60566	29994	0	
98	0	60567	29993	0	
99	0	60567	29994	0	
100	0	60560	29991	0	
101	0	60568	29997	0	
102	0	60561	29996	0	
103	0	60570	29997	0	
104	0	60568	30002	0	
105	0	60571	29999	0	
106	0	60567	29997	0	
107	0	60574	29999	0	
108	0	60573	29995	0	
109	0	60564	29998	0	
110	0	60558	29995	0	
111	0	60570	30000	0	
112	0	60572	29995	0	
113	0	60568	29998	0	
114	0	60566	30004	0	
115	0	60568	29998	0	
116	0	60568	30003	0	
117	0	60569	30005	0	
118	0	60575	30002	0	
119	0	60568	30003	0	
120	0	60577	30004	0	
121	0	60575	30003	0	
122	0	60574	30006	0	
123	0	60577	30008	0	
124	0	60578	30008	0	
125	0	60580	30007	0	
126	0	60575	30007	0	
127	0	60574	30003	0	
128	0	60578	30011	0	
129	0	60579	30007	0	
130	0	60575	30014	0	
131	0	60582	30010	0	
132	0	60580	30016	0	
133	0	60576	30008	0	
134	0	60575	30016	0	
135	0	60578	30016	0	
136	0	60588	30017	0	
137	0	60580	30016	0	
138	0	60577	30015	0	
139	0	60583	30011	0	
140	0	60585	30015	0	
141	0	60581	30015	0	
142	0	60583	30010	0	
143	0	60578	30014	0	
144	0	60568	30008	0	
145	0	60566	30008	0	
146	0	60561	29997	0	
147	0	60557	29996	0	
148	0	60553	29994	0	
149	0	60558	29991	0	
150	0	60559	29991	0	
151	0	60555	29986	0	
152	0	60545	29981	0	
153	0	60546	29983	0	
154	0	60543	29979	0	
155	0	60552	29981	0	
156	0	60554	29978	0	
157	0	60545	29981	0	
158	0	60547	29977	0	
159	0	60543	29977	0	
160	0	60550	29974	0	
161	0	60547	29974	0	
162	0	60543	29975	0	
163	0	60547	29972	0	
164	0	60555	29973	0	
165	0	60545	29970	0	
166	0	60545	29971	0	
167	0	60557	29976	0	
168	0	60550	29974	0	
169	0	60551	29977	0	
170	0	60555	29975	0	
171	0	60553	29976	0	
172	0	60554	29976	0	
173	0	60547	29983	0	
174	0	60554	29980	0	
175	0	60556	29984	0	
176	0	60547	29983	0	
177	0	60548	29977	0	
178	0	60552	29980	0	
179	0	60554	29979	0	
180	0	60550	29976	0	
181	0	60550	29979	0	
182	0	60549	29977	0	
183	0	60552	29978	0	
184	0	60550	29980	0	
185	0	60553	29982	0	
186	0	60556	29980	0	
187	0	60555	29979	0	
188	0	60553	29983	0	
189	0	60553	29981	0	
190	0	60565	29981	0	
191	0	60557	29984	0	
192	0	60559	29980	0	
193	0	60562	29986	0	
194	0	60554	29983	0	
195	0	60554	29987	0	
196	0	60555	29987	0	
197	0	60560	29985	0	
198	0	60560	29990	0	
199	0	60560	29990	0	
200	0	60560	29985	0	
201	0	60567	29995	0	
202	0	60566	29990	0	
203	0	60567	29984	0	
204	0	60569	29987	0	
205	0	60565	29990	0	
206	0	60566	29991	0	
207	0	60568	29988	0	
208	0	60574	29989	0	
209	0	60569	29988	0	
210	0	60572	29987	0	
211	0	60569	29993	0	
212	0	60565	29991	0	
213	0	60575	29990	0	
214	0	60578	29990	0	
215	0	60570	29995	0	
216	0	60577	29994	0	
217	0	60576	30003	0	
218	0	60571	29994	0	
219	0	60582	29995	0	
220	0	60572	29990	0	
221	0	60576	29997	0	
222	0	60574	29998	0	
223	0	60575	30002	0	
224	0	60569	29997	0	
225	0	60583	30003	0	
226	0	60572	29995	0	
227	0	60576	29999	0	
228	0	60575	30002	0	
229	0	60586	30003	0	
230	0	60573	30003	0	
231	0	60581	30010	0	
232	0	60587	30004	0	
233	0	60576	30007	0	
234	0	60588	30007	0	
235	0	60577	30006	0	
236	0	60584	30006	0	
237	0	60588	30006	0	
238	0	60590	30012	0	
239	0	60589	30010	0	
240	0	60583	30008	0	
241	0	60582	30008	0	
242	0	60582	30009	0	
243	0	60573	30003	0	
244	0	60578	30001	0	
245	0	60572	30006	0	
246	0	60574	29997	0	
247	0	60570	29994	0	
248	0	60566	29988	0	
249	0	60560	29987	0	
250	0	60559	29984	0	
251	0	60548	29981	0	
252	0	60552	29980	0	
253	0	60553	29983	0	
254	0	60556	29975	0	
255	0	60556	29981	0	
256	0	60555	29980	0	
257	0	60554	29975	0	
258	0	60549	29977	0	
259	0	60544	29981	0	
260	0	60546	29979	0	
261	0	60550	29976	0	
262	0	60554	29973	0	
263	0	60549	29973	0	
264	0	60549	29974	0	
265	0	60545	29972	0	
266	0	60550	29979	0	
267	0	60550	29980	0	
268	0	60553	29977	0	
269	0	60554	29979	0	
270	0	60564	29971	0	
271	0	60555	29973	0	
272	0	60556	29976	0	
273	0	60563	29978	0	
274	0	60559	29971	0	
275	0	60553	29973	0	
276	0	60555	29975	0	
277	0	60559	29971	0	
278	0	60558	29975	0	
279	0	60552	29972	0	
280	0	60563	29976	0	
281	0	60560	29975	0	
282	0	60558	29982	0	
283	0	60556	29976	0	
284	0	60563	29977	0	
285	0	60563	29974	98	
286	0	60560	29981	98	
287	0	60564	29981	98	
288	0	60557	29981	98	
289	0	60564	29983	98	
290	0	60573	29984	98	
291	0	60566	29984	98	
292	0	60562	29978	98	
293	0	60565	29984	98	
294	0	60571	29985	98	
295	0	60566	29981	98	
296	0	60561	29987	98	
297	0	60567	29984	98	
298	0	60559	29984	98	
299	0	60573	29983	98	
300	0	60567	29983	98	
301	0	60558	29984	98	
302	0	60573	29983	98	
303	0	60562	29985	98	
304	0	60564	29983	98	
305	0	60573	29985	98	
306	0	60575	29982	98	
307	0	60576	29984	98	
308	0	60571	29990	98	
309	0	60575	29986	98	
310	0	60567	29983	98	
311	0	60568	29985	98	
312	0	60566	29988	98	
313	0	60570	29989	98	
314	0	60573	29990	98	
315	0	60565	29987	98	
316	0	60567	29988	98	
317	0	60577	29993	98	
318	0	60571	29997	98	
319	0	60576	29988	98	
320	0	60575	29994	98	
321	0	60569	29997	98	
322	0	60578	29994	98	
323	0	60573	29997	98	
324	0	60577	30000	98	
325	0	60576	30000	98	
326	0	60575	30002	98	
327	0	60581	29997	98	
328	0	60582	29997	98	
329	0	60582	29996	98	
330	0	60579	29999	98	
331	0	60577	30000	98	
332	0	60584	30004	98	
333	0	60582	30000	98	
334	0	60577	30000	98	
335	0	60578	30001	98	
336	0	60584	30001	98	
337	0	60572	30005	98	
338	0	60583	30009	98	
339	0	60585	30007	98	
340	0	60578	30010	98	
341	0	60582	30003	98	
342	0	60577	30006	98	
343	0	60568	29998	98	
344	0	60565	30000	98	
345	0	60560	29985	98	
346	0	60550	29986	98	
347	0	60561	29981	98	
348	0	60554	29984	98	
349	0	60551	29980	98	
350	0	60547	29980	98	
351	0	60549	29977	98	
352	0	60554	29980	98	
353	0	60555	29971	98	
354	0	60557	29977	98	
355	0	60551	29972	98	
356	0	60553	29978	98	
357	0	60555	29973	98	
358	0	60551	29973	98	
359	0	60545	29971	98	
360	0	60557	29974	98	
361	0	60551	29973	98	
362	0	60549	29972	98	
363	0	60548	29968	98	
364	0	60548	29975	98	
365	0	60551	29972	98	
366	0	60555	29982	98	
367	0	60554	29977	98	
368	0	60560	29977	98	
369	0	60560	29972	98	
370	0	60560	29976	98	
371	0	60563	29972	98	
372	0	60557	29974	98	
373	0	60553	29974	98	
374	0	60556	29979	98	
375	0	60562	29973	98	
376	0	60555	29973	98	
377	0	60564	29974	98	
