IR	Green	Red	Blue	ACCx	ACCy	ACCz	HR_bpm	HRV
13716	64813	19910	40269	0	0	0		
13715	64831	19900	40261	0	0	0		
13742	64820	19905	40272	0	0	0		
13723	64825	19879	40279	0	0	0		
13728	64863	19887	40281	0	0	0		
13745	64849	19882	40292	0	0	0		
13763	64866	19873	40285	0	0	0		
13769	64867	19880	40297	0	0	0		
13753	64864	19892	40321	0	0	0		
13779	64890	19875	40307	0	0	0		
13758	64901	19875	40330	0	0	0		
13786	64923	19888	40315	0	0	0		
13814	64911	19894	40312	0	0	0		
16510	65379	23596	40595	0	0	0		
16490	65382	23570	40572	0	0	0		
16415	65372	23559	40615	0	0	0		
16427	65356	23539	40583	0	0	0		
16415	65360	23545	40588	0	0	0		
16422	65348	23525	40597	0	0	0		
16375	65321	23519	40560	0	0	0		
16313	65314	23493	40558	3308	9004	-14308		
16302	65319	23461	40567	3308	9004	-14308		
16329	65319	23463	40570	3312	9100	-14396		
16295	65301	23475	40562	3312	9100	-14396		
16296	65315	23457	40560	3248	8992	-14188		
16291	65328	23454	40564	3248	8992	-14188		
16324	65319	23454	40577	3076	9708	-13812		
16322	65332	23466	40565	3076	9708	-13812		
16311	65336	23459	40552	3168	9716	-13896		
16303	65322	23466	40582	3168	9716	-13896		
16327	65346	23461	40577	3124	9664	-13868		
16353	65340	23450	40594	3124	9664	-13868		
16352	65369	23480	40588	3056	9700	-13756		
16347	65358	23493	40589	3056	9700	-13756		
16322	65373	23502	40590	3056	9544	-13996		
16346	65383	23502	40589	3056	9544	-13996		
16347	65382	23503	40598	3120	9708	-13876		
16323	65389	23476	40612	3120	9708	-13876		
16313	65389	23471	40621	3160	9672	-13988		
16318	65403	23503	40600	3160	9672	-13988		
16265	65373	23529	40601	3252	9640	-13928		
16273	65330	23555	40558	3252	9640	-13928		
16243	65314	23549	40572	3084	9676	-13892		
16199	65286	23531	40568	3084	9676	-13892		
16175	65276	23516	40545	3136	9688	-13836		
16168	65260	23483	40544	3136	9688	-13836		
16110	65229	23432	40531	3060	9740	-13760		
16110	65239	23467	40529	3060	9740	-13760		
16101	65244	23450	40544	3164	9740	-13872		
16066	65211	23464	40518	3164	9740	-13872		
16090	65186	23478	40493	3116	9576	-13816		
16088	65202	23467	40527	3116	9576	-13816		
16038	65193	23475	40499	3112	9752	-13876		
15997	65176	23464	40516	3112	9752	-13876		
16012	65163	23463	40503	3092	9644	-13960		
15976	65165	23436	40495	3092	9644	-13960		
15960	65158	23420	40489	3028	9664	-13936		
15958	65137	23440	40490	3028	9664	-13936		
15960	65158	23416	40463	3016	9668	-13852		
15939	65126	23428	40496	3016	9668	-13852		
15935	65134	23395	40477	3152	9668	-13804		
15968	65152	23411	40474	3152	9668	-13804		
15981	65176	23419	40488	3172	9636	-13984		
16050	65199	23388	40520	3172	9636	-13984		
16055	65228	23368	40520	3200	9692	-13868		
16070	65236	23390	40518	3200	9692	-13868		
16045	65235	23342	40535	3148	9704	-13912		
16056	65247	23331	40533	3148	9704	-13912		
16073	65245	23326	40540	3012	9588	-14004		
16067	65254	23341	40527	3012	9588	-14004		
16077	65268	23361	40561	3124	9600	-14092		
16043	65245	23364	40553	3124	9600	-14092		
16071	65274	23387	40556	3028	9564	-13868		
16054	65264	23372	40560	3028	9564	-13868		
16032	65271	23401	40555	3160	9660	-13908		
16015	65254	23442	40539	3160	9660	-13908		
16000	65217	23483	40521	3124	9748	-13832		
15982	65181	23487	40508	3124	9748	-13832		
15989	65144	23484	40508	3120	9672	-13832		
15948	65129	23476	40477	3120	9672	-13832		
15933	65117	23469	40477	3092	9756	-13884		
15919	65096	23459	40484	3092	9756	-13884		
15896	65098	23418	40459	3108	9740	-13708		
15897	65081	23431	40470	3108	9740	-13708		
15898	65101	23420	40459	3148	9608	-13724		
15911	65076	23428	40452	3148	9608	-13724		
15926	65074	23398	40464	3088	9708	-13936		
15889	65060	23415	40451	3088	9708	-13936		
15885	65050	23447	40444	3020	9648	-13856		
15881	65047	23397	40437	3020	9648	-13856		
15847	65027	23390	40444	3044	9660	-13864		
15813	65028	23388	40430	3044	9660	-13864		
15836	65013	23421	40416	3128	9652	-13824		
15880	65024	23448	40415	3128	9652	-13824		
15843	65038	23471	40422	3228	9608	-13904		
15855	65037	23466	40436	3228	9608	-13904		
15883	65014	23459	40422	3268	9708	-13860		
15865	65004	23469	40432	3268	9708	-13860		
15823	65007	23410	40429	3148	9648	-13976		
15735	64997	23355	40428	3148	9648	-13976		
15636	65007	23269	40420	3168	9672	-13716		
15539	64969	23143	40408	3168	9672	-13716		
15382	64968	23059	40401	3200	9652	-13840		
15349	64983	23007	40405	3200	9652	-13840		
15302	64967	22973	40369	3108	9724	-13900		
15249	64967	22965	40385	3108	9724	-13900		
15255	64949	22968	40391	3020	9592	-13820		
15245	64973	22973	40384	3020	9592	-13820		
15299	65016	22989	40422	3200	9596	-14000		
15366	65018	23046	40405	3200	9596	-14000		
15409	65013	23110	40412	3096	9648	-13844		
15454	65029	23176	40417	3096	9648	-13844		
15485	65030	23237	40420	3124	9772	-13784		
15537	65012	23293	40430	3124	9772	-13784		
15581	64982	23361	40414	3168	9668	-13916		
15606	64959	23386	40386	3168	9668	-13916		
15621	64954	23407	40382	3116	9668	-14100		
15619	64940	23444	40367	3116	9668	-14100		
15651	64933	23430	40361	3140	9764	-13896		
15649	64913	23458	40367	3140	9764	-13896		
15669	64905	23463	40367	3012	9732	-13656		
15682	64895	23498	40365	3012	9732	-13656		
15677	64885	23516	40347	3100	9588	-13908		
15696	64900	23507	40358	3100	9588	-13908		
15671	64893	23498	40343	3068	9576	-13772		
15645	64886	23508	40348	3068	9576	-13772		
15665	64908	23521	40368	3208	9744	-13956		
15658	64881	23524	40344	3208	9744	-13956		
15631	64875	23560	40342	3060	9636	-13928		
15664	64872	23569	40339	3060	9636	-13928		
15666	64876	23587	40358	3024	9592	-14016		
15696	64880	23626	40343	3024	9592	-14016		
15743	64899	23681	40351	3064	9712	-13804		
15742	64880	23686	40357	3064	9712	-13804		
15758	64907	23691	40356	3088	9636	-13780		
15768	64885	23713	40367	3088	9636	-13780		
15800	64936	23739	40375	3236	9676	-13848		
15847	64956	23761	40379	3236	9676	-13848		
15821	64951	23781	40377	3160	9708	-13968		
15870	64959	23787	40379	3160	9708	-13968		
15903	64982	23820	40388	3016	9712	-13948		
15941	64997	23842	40403	3016	9712	-13948		
15951	65020	23859	40383	3020	9656	-13780		
15970	65030	23886	40417	3020	9656	-13780		
16010	65044	23939	40431	3048	9680	-13828		
16042	65064	23953	40421	3048	9680	-13828		
16043	65063	23957	40434	2984	9688	-13892		
16117	65091	23986	40430	2984	9688	-13892		
16125	65101	24007	40453	3160	9664	-13792		
16172	65135	24062	40446	3160	9664	-13792		
16173	65117	24074	40461	3060	9632	-13940		
16192	65096	24083	40464	3060	9632	-13940		
16199	65093	24110	40449	3076	9708	-13960		
16180	65068	24102	40416	3076	9708	-13960		
16164	65046	24120	40438	2972	9564	-14036		
16168	65000	24127	40433	2972	9564	-14036		
16165	65009	24109	40411	3132	9712	-13808		
16143	64993	24092	40400	3132	9712	-13808		
16139	64987	24101	40406	3000	9660	-13804		
16126	64961	24089	40384	3000	9660	-13804		
16138	64982	24097	40394	3072	9700	-13948		
16115	64961	24053	40380	3072	9700	-13948		
16112	64962	24063	40401	3088	9752	-13936		
16085	64954	24046	40393	3088	9752	-13936		
16074	64981	24045	40397	3024	9676	-13836		
16063	64969	24036	40385	3024	9676	-13836		
16041	64939	24029	40397	3004	9624	-14036		
16017	64947	23980	40388	3004	9624	-14036		
16011	64943	23997	40391	3052	9672	-13976		
15986	64932	23984	40376	3052	9672	-13976		
16012	64940	23994	40395	3008	9652	-13768		
16068	64935	24029	40387	3008	9652	-13768		
16073	64969	24048	40388	2904	9668	-13920		
16098	64948	24073	40383	2904	9668	-13920		
16093	64975	24094	40401	2984	9640	-13860		
16126	64991	24118	40392	2984	9640	-13860		
16158	65004	24105	40396	3060	9584	-13860		
16186	65008	24095	40390	3060	9584	-13860		
16182	65040	24129	40402	3116	9688	-13868		
16198	65035	24120	40407	3116	9688	-13868		
16206	65051	24142	40422	3028	9664	-13904		
16266	65058	24153	40424	3028	9664	-13904		
16252	65094	24188	40424	2872	9640	-13748		
16279	65090	24196	40443	2872	9640	-13748		
16253	65115	24181	40440	2976	9700	-13928		
16244	65126	24188	40454	2976	9700	-13928		
16268	65107	24200	40458	3068	9568	-13972		
16268	65139	24211	40468	3068	9568	-13972		
16229	65150	24188	40455	3088	9588	-13884		
16264	65136	24226	40460	3088	9588	-13884		
16275	65120	24273	40473	3088	9540	-13864		
16283	65116	24285	40450	3088	9540	-13864		
16219	65105	24292	40451	3092	9660	-13884		
16243	65059	24291	40422	3092	9660	-13884		
16207	65021	24271	40409	2972	9676	-13872		
16188	65012	24289	40418	2972	9676	-13872		
16175	64996	24280	40388	2968	9652	-13872		
16149	64997	24266	40404	2968	9652	-13872		
16131	64968	24286	40379	2960	9624	-13812		
16161	64977	24282	40389	2960	9624	-13812		
16129	64977	24270	40392	3000	9652	-13992		
16118	64973	24242	40378	3000	9652	-13992		
16107	64964	24265	40363	3016	9676	-13948		
16093	64959	24261	40384	3016	9676	-13948		
16021	64950	24227	40374	3032	9632	-13860		
16001	64924	24190	40358	3032	9632	-13860		
15947	64926	24166	40373	3060	9664	-13944		
15900	64896	24153	40373	3060	9664	-13944		
15886	64909	24128	40376	3156	9636	-13884		
15875	64888	24096	40368	3156	9636	-13884		
15865	64897	24090	40353	2996	9600	-13824		
15851	64888	24080	40356	2996	9600	-13824		
15817	64899	24074	40358	3124	9696	-13796		
15839	64906	24090	40372	3124	9696	-13796		
15811	64900	24079	40366	3020	9556	-14032		
15800	64915	24072	40365	3020	9556	-14032		
15799	64902	24066	40380	2988	9596	-14028		
15810	64920	24082	40381	2988	9596	-14028		
15807	64935	24042	40371	3064	9644	-13912		
15827	64932	24056	40379	3064	9644	-13912		
15809	64959	24072	40396	2984	9628	-14036		
15815	64939	24070	40410	2984	9628	-14036		
15847	64946	24090	40375	2996	9544	-13948		
15817	64961	24072	40395	2996	9544	-13948		
15840	64984	24073	40393	3032	9600	-13844		
15830	65004	24117	40412	3032	9600	-13844		
15834	65001	24111	40411	3040	9656	-13924		
15859	65006	24115	40406	3040	9656	-13924		
15879	64984	24154	40411	3016	9612	-13928		
15906	64976	24185	40405	3016	9612	-13928		
15937	64976	24222	40396	3036	9628	-14056		
15915	64914	24214	40387	3036	9628	-14056		
15924	64903	24237	40382	3088	9656	-14016		
15920	64893	24240	40349	3088	9656	-14016		
15893	64888	24239	40375	3048	9556	-13880		
15883	64875	24214	40331	3048	9556	-13880		
15853	64873	24236	40357	3068	9628	-14112		
15878	64864	24236	40352	3068	9628	-14112		
15858	64850	24227	40345	2996	9592	-13864		
15865	64872	24231	40343	2996	9592	-13864		
15862	64854	24262	40344	3128	9608	-13896		
15895	64833	24270	40324	3128	9608	-13896		
15859	64854	24260	40354	3004	9532	-13952		
15860	64842	24234	40332	3004	9532	-13952		
15843	64837	24238	40343	3064	9676	-13892		
15857	64827	24267	40355	3064	9676	-13892		
15864	64820	24260	40342	2976	9604	-13808		
15879	64832	24289	40336	2976	9604	-13808		
15908	64854	24320	40333	3072	9644	-13744		
15938	64856	24340	40342	3072	9644	-13744		
15971	64857	24339	40345	3052	9584	-13852		
15945	64859	24352	40354	3052	9584	-13852		
15949	64883	24358	40365	3156	9652	-13956		
15956	64871	24385	40368	3156	9652	-13956		
15977	64887	24369	40355	3236	9744	-13968		
15962	64928	24359	40386	3236	9744	-13968		
15989	64924	24363	40360	3084	9596	-13852		
15987	64927	24376	40393	3084	9596	-13852		
15997	64952	24388	40385	3128	9624	-13972		
16007	64944	24381	40391	3128	9624	-13972		
16011	64962	24382	40395	3080	9628	-13944		
15971	64972	24373	40404	3080	9628	-13944		
16010	64974	24362	40405	2948	9692	-13828		
16004	65001	24380	40410	2948	9692	-13828		
16016	64995	24381	40433	3020	9620	-13996		
15953	64998	24397	40415	3020	9620	-13996		
15936	64977	24397	40426	3040	9556	-13892		
15913	64956	24425	40399	3040	9556	-13892		
15936	64925	24422	40398	3172	9640	-13756		
15922	64915	24413	40385	3172	9640	-13756		
15900	64878	24392	40371	2932	9676	-13880		
15874	64874	24388	40374	2932	9676	-13880		
15852	64855	24363	40363	3004	9604	-14016		
15831	64846	24373	40353	3004	9604	-14016		
15786	64831	24343	40362	3064	9608	-13892		
15808	64830	24388	40366	3064	9608	-13892		
15816	64841	24379	40366	3088	9548	-14048		
15817	64825	24371	40337	3088	9548	-14048		
15790	64823	24341	40347	3012	9616	-13720		
15784	64819	24339	40329	3012	9616	-13720		
15764	64819	24337	40341	3088	9692	-14032		
15741	64807	24331	40345	3088	9692	-14032		
15716	64811	24308	40350	2984	9616	-13776		
15725	64791	24304	40355	2984	9616	-13776		
15746	64809	24310	40317	3116	9728	-13988		
15722	64816	24296	40342	3116	9728	-13988		
15745	64823	24313	40349	3080	9600	-13852		
15748	64820	24292	40351	3080	9600	-13852		
15767	64865	24327	40352	3140	9624	-14004		
15773	64858	24338	40359	3140	9624	-14004		
15791	64869	24331	40370	3044	9660	-13916		
15844	64890	24325	40380	3044	9660	-13916		
15811	64893	24334	40382	3084	9680	-13872		
15819	64919	24316	40393	3084	9680	-13872		
15833	64914	24328	40399	3128	9748	-13844		
15816	64924	24326	40396	3128	9748	-13844		
15820	64946	24316	40407	3016	9584	-13768		
15851	64962	24339	40417	3016	9584	-13768		
15848	64949	24315	40408	3072	9616	-13932		
15872	64980	24321	40426	3072	9616	-13932		
15845	65008	24308	40438	3108	9616	-13892		
15871	65020	24318	40444	3108	9616	-13892		
15890	65034	24362	40434	3112	9688	-13904		
15911	65033	24381	40448	3112	9688	-13904		
15907	65030	24400	40445	3032	9544	-13828		
15902	64994	24423	40442	3032	9544	-13828		
15898	64981	24427	40441	3076	9572	-14020		
15883	64959	24430	40429	3076	9572	-14020		
15910	64937	24379	40407	3076	9660	-13980		
15878	64930	24369	40424	3076	9660	-13980		
15884	64962	24345	40422	3140	9640	-13780		
15904	64939	24367	40420	3140	9640	-13780		
15871	64931	24327	40423	3120	9668	-13908		
15856	64951	24334	40417	3120	9668	-13908		
15833	64933	24304	40422	2992	9560	-14104		
15802	64962	24288	40441	2992	9560	-14104		
15827	64953	24272	40414	3144	9744	-14080		
15819	64944	24282	40438	3144	9744	-14080		
15809	64953	24269	40413	3120	9692	-13956		
15805	64949	24250	40408	3120	9692	-13956		
15831	64963	24261	40435	2992	9600	-13848		
15803	64947	24258	40427	2992	9600	-13848		
15821	64977	24251	40442	3064	9684	-13816		
15825	64978	24236	40437	3064	9684	-13816		
15832	65000	24242	40452	3064	9608	-13924		
15879	65015	24252	40460	3064	9608	-13924		
15926	65017	24246	40453	3072	9576	-14076		
15911	65045	24229	40454	3072	9576	-14076		
15948	65060	24245	40463	3016	9592	-13968		
15958	65075	24268	40484	3016	9592	-13968		
15984	65071	24279	40511	3052	9552	-13968		
16019	65093	24288	40498	3052	9552	-13968		
16028	65125	24316	40495	3080	9592	-13912		
16076	65130	24330	40509	3080	9592	-13912		
16040	65133	24330	40518	3028	9556	-13932		
16062	65154	24352	40539	3028	9556	-13932		
16131	65162	24356	40541	3144	9676	-13988		
16133	65173	24361	40532	3144	9676	-13988		
16102	65189	24390	40563	2928	9624	-13832		
16125	65218	24370	40560	2928	9624	-13832		
16107	65205	24398	40561	2996	9720	-13716		
16095	65201	24435	40535	2996	9720	-13716		
16087	65176	24440	40528	2968	9584	-13980		
16093	65147	24468	40514	2968	9584	-13980		
16079	65137	24475	40519	3096	9632	-13828		
16086	65095	24464	40493	3096	9632	-13828		
16046	65102	24450	40490	3036	9540	-13856		
16049	65064	24447	40471	3036	9540	-13856		
16028	65042	24427	40485	3168	9628	-13808		
16029	65041	24442	40475	3168	9628	-13808		
16031	65055	24470	40483	3064	9732	-14004		
16045	65054	24464	40470	3064	9732	-14004		
16009	65053	24436	40470	2948	9620	-13924		
15994	65035	24444	40478	2948	9620	-13924		
15988	65032	24452	40459	3116	9608	-13812		
15971	65023	24441	40458	3116	9608	-13812		
15934	65001	24399	40465	3068	9608	-13936		
15898	65000	24366	40449	3068	9608	-13936		
15874	64993	24375	40439	3004	9612	-13912		
15857	64997	24338	40446	3004	9612	-13912		
15846	64984	24340	40441	3036	9660	-14012		
15854	64972	24354	40449	3036	9660	-14012		
15865	64985	24363	40458	3052	9616	-13932		
15866	65001	24367	40437	3052	9616	-13932		
15861	65009	24348	40434	3132	9808	-14016		
15861	65017	24363	40455	3132	9808	-14016		
15879	65041	24350	40456	3052	9580	-13932		
15859	65022	24346	40458	3052	9580	-13932		
15853	65031	24324	40441	3076	9636	-13864		
15823	65028	24366	40435	3076	9636	-13864		
15851	65032	24329	40458	3024	9688	-13996		
15854	65053	24318	40470	3024	9688	-13996		
15852	65066	24324	40484	3128	9564	-13816		
15857	65060	24307	40473	3128	9564	-13816		
15804	65060	24317	40477	3080	9588	-13884		
15793	65092	24310	40488	3080	9588	-13884		
15835	65081	24334	40484	3068	9676	-13916		
15812	65077	24334	40499	3068	9676	-13916		
15783	65063	24373	40476	3140	9636	-13964		
15794	65033	24390	40471	3140	9636	-13964		
15811	65012	24390	40456	3020	9644	-13900		
15771	64978	24374	40433	3020	9644	-13900		
15775	64958	24370	40443	3128	9608	-13956		
15766	64948	24346	40436	3128	9608	-13956		
15763	64961	24343	40406	3052	9556	-13916		
15775	64954	24319	40418	3052	9556	-13916		
15782	64926	24334	40434	2960	9580	-13912		
15775	64930	24354	40417	2960	9580	-13912		
15782	64914	24364	40396	2920	9640	-14020		
15767	64905	24327	40424	2920	9640	-14020		
15760	64907	24339	40411	3020	9632	-13908		
15727	64901	24335	40402	3020	9632	-13908		
15741	64902	24341	40395	3040	9528	-13932		
15738	64881	24325	40405	3040	9528	-13932		
15730	64881	24324	40421	3080	9620	-14032		
15713	64898	24344	40411	3080	9620	-14032		
15721	64884	24317	40385	3104	9572	-13896		
15738	64870	24334	40381	3104	9572	-13896		
15745	64868	24353	40389	3052	9560	-13932		
15728	64862	24350	40408	3052	9560	-13932		
15760	64889	24352	40404	3032	9640	-13996		
15753	64897	24361	40397	3032	9640	-13996		
15800	64908	24389	40411	3100	9732	-13796		
15784	64915	24382	40416	3100	9732	-13796		
15826	64936	24411	40415	3012	9568	-13948		
15813	64931	24400	40424	3012	9568	-13948		
15835	64944	24396	40446	3224	9576	-13908		
15856	64963	24418	40429	3224	9576	-13908		
15860	64958	24422	40441	3060	9732	-13988		
15859	64959	24413	40462	3060	9732	-13988		
15909	64993	24455	40449	3148	9640	-14004		
15871	65015	24437	40453	3148	9640	-14004		
15892	65020	24440	40464	3076	9628	-13824		
15891	65021	24451	40457	3076	9628	-13824		
15888	64994	24470	40448	3032	9648	-13872		
15882	64981	24503	40452	3032	9648	-13872		
15875	64981	24525	40457	3076	9688	-14004		
15874	64948	24522	40434	3076	9688	-14004		
15860	64939	24521	40427	3148	9704	-13900		
15871	64907	24509	40427	3148	9704	-13900		
15833	64901	24507	40411	3104	9668	-13920		
15858	64892	24491	40419	3104	9668	-13920		
15829	64902	24494	40423	3012	9664	-13784		
15827	64876	24470	40400	3012	9664	-13784		
15809	64866	24445	40402	3136	9656	-13896		
15820	64877	24458	40405	3136	9656	-13896		
15775	64860	24429	40418	3048	9664	-14012		
15811	64869	24426	40413	3048	9664	-14012		
15755	64859	24405	40413	3104	9580	-13932		
15750	64853	24410	40393	3104	9580	-13932		
15751	64854	24402	40407	3020	9632	-13908		
15738	64868	24395	40419	3020	9632	-13908		
15731	64853	24400	40397	3084	9620	-13788		
15737	64848	24399	40413	3084	9620	-13788		
15766	64864	24399	40413	3120	9580	-13892		
15779	64868	24380	40418	3120	9580	-13892		
15787	64884	24387	40418	3048	9744	-14032		
15786	64891	24402	40430	3048	9744	-14032		
15808	64910	24404	40428	3044	9652	-13948		
15822	64941	24397	40445	3044	9652	-13948		
15846	64933	24390	40441	3024	9564	-13816		
15861	64960	24401	40446	3024	9564	-13816		
15842	64970	24404	40471	3016	9716	-13936		
15869	64973	24393	40474	3016	9716	-13936		
15870	64991	24416	40475	3052	9620	-13848		
15891	65019	24403	40486	3052	9620	-13848		
15938	65027	24404	40478	3068	9604	-13892		
15913	65044	24420	40495	3068	9604	-13892		
15929	65072	24413	40505	3136	9684	-13928		
15964	65094	24424	40511	3136	9684	-13928	71.81	401.4
15952	65113	24417	40533	2988	9696	-14024	71.81	401.4
15993	65128	24432	40540	2988	9696	-14024	71.81	401.4
15971	65109	24443	40532	3088	9632	-13808	71.81	401.4
15964	65107	24451	40524	3088	9632	-13808	71.81	401.4
15985	65100	24449	40527	2908	9700	-13916	71.81	401.4
15940	65068	24422	40530	2908	9700	-13916	71.81	401.4
15946	65088	24396	40520	2984	9596	-13848	71.81	401.4
15929	65060	24381	40518	2984	9596	-13848	71.81	401.4
15923	65081	24357	40524	3168	9672	-13768	71.81	401.4
15977	65067	24363	40541	3168	9672	-13768	71.81	401.4
15981	65073	24390	40521	3060	9672	-13856	71.81	401.4
15997	65083	24395	40532	3060	9672	-13856	71.81	401.4
16005	65076	24373	40534	3080	9688	-13948	71.81	401.4
16012	65089	24370	40525	3080	9688	-13948	71.81	401.4
16048	65111	24385	40539	3024	9580	-13916	71.81	401.4
16066	65098	24424	40555	3024	9580	-13916	71.81	401.4
16076	65120	24406	40549	3124	9700	-13944	71.81	401.4
16067	65109	24410	40552	3124	9700	-13944	71.81	401.4
16070	65109	24375	40541	3064	9708	-13936	71.81	401.4
16071	65111	24388	40549	3064	9708	-13936	71.81	401.4
16081	65128	24397	40571	3088	9608	-13860	71.81	401.4
16101	65118	24414	40571	3088	9608	-13860	71.81	401.4
16089	65163	24423	40581	3088	9540	-13900	71.81	401.4
16125	65157	24400	40567	3088	9540	-13900	71.81	401.4
16174	65162	24433	40573	3072	9620	-13872	71.81	401.4
16164	65198	24438	40579	3072	9620	-13872	71.81	401.4
16226	65209	24437	40593	3140	9704	-13888	71.81	401.4
16214	65201	24433	40621	3140	9704	-13888	71.81	401.4
16248	65227	24459	40603	3124	9628	-13968	71.81	401.4
16275	65255	24483	40622	3124	9628	-13968	71.81	401.4
16296	65255	24469	40641	2960	9628	-14044	71.81	401.4
16330	65271	24499	40624	2960	9628	-14044	71.81	401.4
16359	65273	24494	40624	3000	9528	-13804	71.81	401.4
16376	65307	24528	40651	3000	9528	-13804	71.81	401.4
16385	65342	24520	40665	2992	9604	-14032	71.81	401.4
16403	65355	24534	40672	2992	9604	-14032	71.81	401.4
16424	65359	24528	40678	3068	9656	-13880	71.81	401.4
16481	65391	24574	40674	3068	9656	-13880	71.81	401.4
16469	65394	24587	40692	3120	9772	-13840	71.81	401.4
16514	65405	24610	40704	3120	9772	-13840	71.81	401.4
16503	65412	24641	40708	3144	9660	-13932	71.81	401.4
16528	65382	24675	40685	3144	9660	-13932	71.81	401.4
16530	65381	24693	40669	2960	9596	-13980	71.81	401.4
16509	65361	24655	40678	2960	9596	-13980	71.81	401.4
16480	65335	24660	40672	3052	9720	-13988	71.81	401.4
16508	65331	24655	40663	3052	9720	-13988	71.81	401.4
16491	65313	24652	40672	3080	9588	-13988	71.81	401.4
16469	65334	24632	40661	3080	9588	-13988	71.81	401.4
16455	65321	24628	40664	3056	9588	-13972	71.81	401.4
16447	65310	24644	40658	3056	9588	-13972	79.65	26.5
16432	65302	24629	40660	3116	9644	-13860	79.65	26.5
16434	65308	24623	40651	3116	9644	-13860	79.65	26.5
16434	65316	24649	40650	3060	9640	-13756	79.65	26.5
16397	65295	24614	40661	3060	9640	-13756	79.65	26.5
16409	65293	24587	40655	3080	9764	-13956	79.65	26.5
16389	65288	24592	40660	3080	9764	-13956	79.65	26.5
16348	65280	24606	40644	3120	9612	-13904	79.65	26.5
16341	65290	24579	40676	3120	9612	-13904	79.65	26.5
16376	65286	24574	40652	3080	9632	-13896	79.65	26.5
16382	65289	24609	40653	3080	9632	-13896	79.65	26.5
16368	65289	24596	40657	2984	9624	-13912	79.65	26.5
16375	65304	24608	40661	2984	9624	-13912	79.65	26.5
16372	65292	24629	40647	3064	9680	-14084	79.65	26.5
16371	65324	24623	40685	3064	9680	-14084	79.65	26.5
16400	65336	24626	40682	3088	9648	-13932	79.65	26.5
16404	65329	24630	40669	3088	9648	-13932	79.65	26.5
16418	65345	24639	40688	3004	9540	-13948	79.65	26.5
16416	65344	24640	40704	3004	9540	-13948	79.65	26.5
16442	65366	24644	40698	3128	9596	-13860	79.65	26.5
16454	65355	24635	40696	3128	9596	-13860	79.65	26.5
16446	65375	24664	40696	3116	9608	-13832	79.65	26.5
16452	65407	24662	40702	3116	9608	-13832	79.65	26.5
16436	65373	24636	40698	3116	9548	-13984	79.65	26.5
16440	65410	24636	40697	3116	9548	-13984	79.65	26.5
16443	65453	24639	40728	3100	9632	-13844	79.65	26.5
16440	65413	24666	40737	3100	9632	-13844	79.65	26.5
16394	65420	24662	40720	3088	9716	-13928	79.65	26.5
16386	65393	24679	40719	3088	9716	-13928	79.65	26.5
16391	65369	24698	40718	3020	9632	-13788	79.65	26.5
16371	65343	24652	40696	3020	9632	-13788	79.65	26.5
16348	65346	24655	40706	2896	9716	-13904	79.65	26.5
16324	65333	24606	40685	2896	9716	-13904	79.65	26.5
16270	65327	24607	40689	2936	9740	-13840	79.65	26.5
16280	65313	24619	40668	2936	9740	-13840	79.65	26.5
16252	65271	24576	40675	2980	9732	-13856	79.65	26.5
16224	65297	24580	40678	2980	9732	-13856	79.65	26.5
16238	65280	24553	40677	3004	9636	-13800	79.65	26.5
16206	65284	24560	40673	3004	9636	-13800	79.65	26.5
16160	65265	24544	40667	3060	9644	-13996	79.65	26.5
16160	65247	24492	40686	3060	9644	-13996	79.65	26.5
16164	65241	24514	40663	3104	9716	-13852	79.65	26.5
16105	65265	24482	40664	3104	9716	-13852	79.65	26.5
16106	65234	24463	40651	3032	9644	-13964	79.65	26.5
16110	65265	24441	40657	3032	9644	-13964	79.65	26.5
16081	65256	24439	40652	3048	9652	-13892	79.65	26.5
16088	65278	24448	40678	3048	9652	-13892	79.65	26.5
16102	65258	24454	40678	3064	9624	-13848	79.65	26.5
16094	65276	24431	40689	3064	9624	-13848	79.65	26.5
16107	65273	24434	40696	3052	9676	-13852	79.65	26.5
16076	65272	24444	40695	3052	9676	-13852	80.00	27.5
16095	65315	24464	40694	3124	9704	-13692	80.00	27.5
16123	65317	24452	40702	3124	9704	-13692	80.00	27.5
16120	65316	24431	40689	3172	9612	-13808	80.00	27.5
16101	65341	24433	40709	3172	9612	-13808	80.00	27.5
16105	65321	24441	40714	3092	9752	-13816	80.00	27.5
16123	65359	24436	40721	3092	9752	-13816	80.00	27.5
16124	65347	24450	40733	3044	9664	-13824	80.00	27.5
16121	65372	24459	40742	3044	9664	-13824	80.00	27.5
16153	65401	24445	40747	3104	9676	-13884	80.00	27.5
16119	65404	24449	40737	3104	9676	-13884	80.00	27.5
16127	65419	24444	40751	3076	9668	-13784	80.00	27.5
16148	65423	24455	40757	3076	9668	-13784	80.00	27.5
16162	65431	24469	40769	3016	9792	-13848	80.00	27.5
16167	65422	24471	40761	3016	9792	-13848	80.00	27.5
16135	65443	24503	40763	3088	9660	-13796	80.00	27.5
16150	65423	24537	40756	3088	9660	-13796	80.00	27.5
16161	65386	24535	40752	3132	9620	-13728	80.00	27.5
16162	65365	24544	40743	3132	9620	-13728	80.00	27.5
16151	65338	24558	40754	3120	9604	-13868	80.00	27.5
16124	65343	24532	40742	3120	9604	-13868	80.00	27.5
16128	65324	24531	40733	3048	9660	-13940	80.00	27.5
16147	65330	24532	40730	3048	9660	-13940	80.00	27.5
