# OpenSignals Text File Format. Version 1
# {"84:2E:14:0C:D8:EF": {"position": 0, "device": "biosignalsplux", "device name": "84:2E:14:0C:D8:EF", "device connection": "BTH84:2E:14:0C:D8:EF", "sampling rate": 100, "resolution": [16, 16], "firmware version": 779, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2026-4-1", "time": "16:0:29.895", "channels": [9, 10, 11], "sensor": ["fSpO2", "fSpO2", "%SpO2"], "label": ["CH9A", "CH9B", "%SpO2"], "column": ["nSeq", "DI", "CH9A", "CH9B", "%SpO2"], "special": [{"SpO2": [80, 40, 5, 4, 5, 5]}, {"SpO2": [80, 40, 5, 4, 5, 5]}, {"SpO2": [80, 40, 5, 4, 5, 5]}, {"SpO2": [80, 40, 5, 4, 5, 5]}, {"SpO2": [80, 40, 5, 4, 5, 5]}, {"SpO2": [80, 40, 5, 4, 5, 5]}, {"SpO2": [80, 40, 5, 4, 5, 5]}, {"SpO2": [80, 40, 5, 4, 5, 5]}, {"SpO2": [80, 40, 5, 4, 5, 5]}, {"SpO2": [80, 40, 5, 4, 5, 5]}], "digital IO": [0, 1], "virtual channels": "{'channels': [11], 'calculationChannels': [[9, 10]]}", "sleeve color": ["yellow", "yellow", "dark_blue"]}}
# EndOfHeader
0	0	60299	25921	0	
1	0	60314	25917	0	
2	0	60321	25922	0	
3	0	60334	25930	0	
4	0	60336	25929	0	
5	0	60333	25932	0	
6	0	60338	25937	0	
7	0	60342	25942	0	
8	0	60354	25943	0	
9	0	60361	25945	0	
10	0	60361	25950	0	
11	0	60381	25957	0	
12	0	60379	25963	0	
13	0	60389	25964	0	
14	0	60387	25970	0	
15	0	60393	25973	0	
16	0	60398	25976	0	
17	0	60406	25979	0	
18	0	60417	25978	0	
19	0	60412	25987	0	
20	0	60414	25983	0	
21	0	60431	25992	0	
22	0	60431	25991	0	
23	0	60449	25999	0	
24	0	60446	26001	0	
25	0	60440	26002	0	
26	0	60438	26005	0	
27	0	60440	26003	0	
28	0	60431	26007	0	
29	0	60444	26006	0	
30	0	60462	26019	0	
31	0	60480	26027	0	
32	0	60487	26031	0	
33	0	60496	26036	0	
34	0	60491	26040	0	
35	0	60506	26046	0	
36	0	60513	26051	0	
37	0	60520	26051	0	
38	0	60521	26054	0	
39	0	60521	26060	0	
40	0	60526	26067	0	
41	0	60530	26071	0	
42	0	60547	26076	0	
43	0	60565	26080	0	
44	0	60571	26089	0	
45	0	60575	26088	0	
46	0	60579	26094	0	
47	0	60577	26089	0	
48	0	60543	26081	0	
49	0	60521	26067	0	
50	0	60498	26056	0	
51	0	60467	26041	0	
52	0	60437	26025	0	
53	0	60413	25999	0	
54	0	60368	25984	0	
55	0	60341	25959	0	
56	0	60311	25942	0	
57	0	60276	25920	0	
58	0	60250	25909	0	
59	0	60242	25898	0	
60	0	60226	25887	0	
61	0	60235	25888	0	
